Fecha,Indice General,Subyacente,  Mercancias,    Alimentos Bebidas y Tabaco,    Mercancias no Alimenticias,  Servicios,    Vivienda,    Educacion (colegiaturas),    Otros Servicios,No Subyacente,  Agropecuarios,    Frutas y Verduras,    Pecuarios,  Energeticos y Tarifas Aut. Gob.,    Energeticos,    Tarifas Aut. por el Gobierno
2006-04-01,60.84504,64.571329,59.584435,51.197511,67.209707,69.160321,73.047568,57.343088,69.45517,50.454285,48.080611,48.626611,47.639758,51.904344,49.885468,56.242594
2006-04-16,60.877677,64.582988,59.597449,51.233165,67.200848,69.170608,73.202359,57.377176,69.325422,50.542924,48.103915,49.280222,47.274812,52.033513,50.063503,56.276125
2006-05-01,60.579795,64.620328,59.628138,51.279292,67.216459,69.214279,73.349832,57.40176,69.282425,49.360968,48.546193,50.091998,47.488559,49.843489,46.749791,56.290638
2006-05-16,60.601554,64.708598,59.694434,51.366427,67.262219,69.32362,73.508332,57.473372,69.360983,49.206288,48.195154,48.965804,47.615692,49.81082,46.679693,56.331672
2006-06-01,60.646106,64.820265,59.786303,51.451331,67.360106,69.454134,73.674176,57.520024,69.491271,49.071981,47.663723,47.692467,47.542349,49.923185,46.840341,56.349435
2006-06-16,60.640408,64.899354,59.781772,51.487078,67.316864,69.614526,73.791842,57.537796,69.744878,48.841373,47.057394,46.68,47.187475,49.926004,46.840731,56.35707
2006-07-01,60.777174,65.001174,59.832345,51.544836,67.36015,69.76594,73.891763,57.571487,69.987636,49.070513,47.353459,47.2305,47.326192,50.113476,47.086977,56.429731
2006-07-16,60.841413,65.053865,59.871467,51.665733,67.320323,69.831651,73.947822,57.569356,70.088192,49.163948,47.559409,47.932691,47.226064,50.136996,47.075474,56.52258
2006-08-01,61.021696,65.13657,59.966051,51.723473,67.449645,69.9024,74.039947,57.992747,69.998457,49.600656,48.369031,49.261048,47.714443,50.341922,47.244868,56.799068
2006-08-16,61.217521,65.145075,59.973981,51.706407,67.481561,69.911429,74.114255,58.105985,69.906994,50.290545,50.093579,53.228384,48.05393,50.388973,47.292335,56.845616
2006-09-01,61.584822,65.451579,60.177413,52.033435,67.564598,70.31724,74.164612,60.134136,69.983068,50.816041,51.336204,55.786755,48.4835,50.468891,47.400378,56.870527
2006-09-16,61.888402,65.542737,60.303568,52.190207,67.660366,70.373832,74.238757,60.134136,70.045592,51.67867,53.716841,61.288654,48.936607,50.388447,47.276541,56.875242
2006-10-01,62.062987,65.616416,60.413628,52.287486,67.781903,70.411671,74.279256,60.134136,70.09559,52.119372,53.968406,61.911713,48.958826,50.946391,48.104247,56.904164
2006-10-16,61.950569,65.680568,60.496173,52.453772,67.783286,70.457584,74.307212,60.134136,70.17538,51.540443,52.655728,58.37103,49.021207,50.823386,47.91177,56.917539
2006-11-01,62.267618,65.76675,60.619991,52.618831,67.866516,70.506647,74.328971,60.134136,70.267966,52.466098,51.548279,55.584598,48.950233,53.011133,51.202966,56.940704
2006-11-16,62.396614,65.874225,60.736389,52.79091,67.92849,70.604943,74.473959,60.134136,70.361943,52.650119,51.690198,55.773562,49.06287,53.221212,51.516866,56.94715
2006-12-01,62.63751,66.058603,60.90049,53.01243,68.036143,70.808318,74.546544,60.134136,70.761631,53.039834,52.495806,57.370186,49.379548,53.352478,51.69102,56.994599
2006-12-16,62.747337,66.103343,61.023579,53.225477,68.071788,70.776366,74.622447,60.138717,70.618209,53.320064,53.141672,58.340821,49.823988,53.405519,51.703359,57.128387
2007-01-01,62.954559,66.316513,61.317224,53.791473,68.101283,70.910037,74.77115,60.225085,70.755393,53.510701,52.843418,57.384832,49.931474,53.899661,52.103831,57.810873
2007-01-16,63.077856,66.458992,61.440643,53.99585,68.145911,71.070507,75.011792,60.273606,70.885948,53.582031,52.987404,57.170936,50.295563,53.925838,52.033873,58.027099
2007-02-01,63.166962,66.600846,61.556019,54.065133,68.304767,71.237599,75.175621,60.390126,71.073933,53.530039,52.892455,56.741882,50.406591,53.900547,51.910277,58.195792
2007-02-16,63.218249,66.679706,61.617989,54.084943,68.406832,71.332607,75.262141,60.46347,71.183988,53.507414,52.676621,56.040175,50.490471,53.997914,52.028329,58.252963
2007-03-01,63.269537,66.772777,61.701127,54.124945,68.530846,71.434974,75.376665,60.474966,71.3102,53.448216,52.65503,56.094932,50.421904,53.91539,51.894227,58.271753
2007-03-16,63.389208,66.900535,61.773673,54.189444,68.610594,71.616085,75.475606,60.515669,71.618982,53.545321,52.79527,56.389113,50.467029,53.985662,51.98575,58.300526
2007-04-01,63.256585,66.927745,61.844919,54.228876,68.711911,71.600183,75.57256,60.549669,71.481568,52.991781,52.837288,56.409808,50.522087,53.062552,50.586342,58.31189
2007-04-16,63.326005,67.004212,61.954411,54.336379,68.822505,71.644073,75.691411,60.580278,71.462509,53.041279,52.926044,56.139626,50.831717,53.087646,50.610567,58.338871
2007-05-01,63.001702,67.069766,62.043135,54.458994,68.877971,71.686719,75.771083,60.600443,71.480125,51.688077,51.743063,52.492582,51.168899,51.629383,48.405056,58.346604
2007-05-16,62.963366,67.127095,62.078808,54.496759,68.911369,71.764943,75.818331,60.647979,71.597501,51.396247,50.945422,50.159989,51.318352,51.651794,48.428034,58.368045
2007-06-01,63.015172,67.234147,62.183619,54.66374,68.955599,71.87372,75.875428,60.745955,71.755811,51.302434,50.521914,49.068767,51.307003,51.762762,48.576822,58.405067
2007-06-16,63.101687,67.346207,62.280852,54.838354,68.97768,71.999769,75.945349,60.790729,71.963218,51.319867,50.528496,49.050466,51.328897,51.786924,48.583608,58.463711
2007-07-01,63.256585,67.462544,62.379726,55.036226,68.980595,72.132653,76.018429,60.807528,72.194534,51.575383,50.943052,50.464319,51.127094,51.943557,48.814284,58.475164
2007-07-16,63.395424,67.526568,62.45665,55.138348,69.032709,72.183803,76.089792,60.837334,72.235266,51.911622,51.798948,52.57263,51.209781,51.956935,48.812794,58.518
2007-08-01,63.524938,67.642918,62.561567,55.288394,69.093438,72.310811,76.181634,61.400315,72.218951,52.073774,51.917894,52.475321,51.461656,52.145841,49.045771,58.62114
2007-08-16,63.643573,67.711479,62.674997,55.450613,69.159097,72.335267,76.303732,61.537216,72.110226,52.32564,52.573643,54.087297,51.527049,52.146782,49.025193,58.664587
2007-09-01,64.039885,67.961996,62.812214,55.678045,69.208519,72.695321,76.396725,63.543088,72.052009,53.103439,54.290761,57.987421,51.895943,52.340906,49.308504,58.683873
2007-09-16,64.115521,68.039828,62.91751,55.868443,69.231173,72.745999,76.47555,63.543088,72.096783,53.173151,54.460278,58.390067,51.921509,52.348607,49.307889,58.708051
2007-10-01,64.320152,68.165867,63.113143,56.200232,69.294388,72.803541,76.500445,63.543088,72.205936,53.583874,53.912445,56.72862,52.06073,53.354387,50.804914,58.750396
2007-10-16,64.33414,68.281636,63.247116,56.468027,69.298645,72.901034,76.603171,63.543088,72.336221,53.327774,53.22508,55.329216,51.813399,53.366218,50.801371,58.792672
2007-11-01,64.748066,68.364539,63.389961,56.68963,69.364671,72.925051,76.665669,63.543088,72.334745,54.614116,53.917908,57.106162,51.837022,55.020514,53.287632,58.814979
2007-11-16,64.814377,68.392419,63.455564,56.767169,69.418306,72.915978,76.734885,63.543088,72.251514,54.782108,54.332615,57.965624,51.976908,55.035218,53.302621,58.829217
2007-12-01,64.941818,68.598755,63.638499,56.994728,69.556961,73.144267,76.777703,63.546419,72.733737,54.698251,53.921809,56.615965,52.145225,55.154434,53.461228,58.871437
2007-12-16,65.156811,68.680887,63.795712,57.233637,69.634425,73.152736,76.877949,63.558652,72.657756,55.263461,55.330025,59.269327,52.783506,55.195878,53.45832,59.00076
2008-01-01,65.335022,68.847671,63.986373,57.549396,69.70334,73.295482,77.117423,63.727993,72.700765,55.471439,55.303623,58.724395,53.076519,55.549304,53.797905,59.383915
2008-01-16,65.366105,69.027353,64.051271,57.673066,69.711224,73.586458,77.349545,63.792408,73.131209,55.109167,54.142893,56.274987,52.711996,55.683037,53.823312,59.7325
2008-02-01,65.448476,69.141049,64.196564,57.79198,69.880813,73.668811,77.599667,63.875586,73.060732,55.10642,53.521184,54.604019,52.737867,56.064658,54.017466,60.486959
2008-02-16,65.641193,69.326716,64.389978,57.996106,70.062488,73.846108,77.765311,63.883958,73.313441,55.317662,54.026306,55.022744,53.295101,56.093305,54.037021,60.533755
2008-03-01,65.954616,69.545032,64.574711,58.211121,70.216721,74.096268,77.905801,63.938593,73.737123,55.880038,54.641873,55.99229,53.691318,56.622383,54.481409,61.233675
2008-03-16,66.084648,69.597919,64.714525,58.399097,70.309172,74.06405,77.989956,63.953567,73.581509,56.213116,55.404139,57.693294,53.873767,56.688783,54.488799,61.417073
2008-04-01,66.123502,69.764544,64.915946,58.705027,70.408572,74.195978,78.152576,64.001435,73.717461,55.912824,55.999893,58.852989,54.1209,55.8322,53.125793,61.554912
2008-04-16,66.216752,69.925548,65.147545,59.110597,70.471111,74.287356,78.33628,64.047038,73.742524,55.826053,55.762619,57.876768,54.339251,55.83893,53.126291,61.573996
2008-05-01,66.041649,70.101523,65.381354,59.480029,70.57273,74.406099,78.508079,64.072068,73.849114,54.724055,55.158223,56.015289,54.510394,54.42845,50.995172,61.577282
2008-05-16,66.155621,70.254601,65.567174,59.713022,70.711796,74.526545,78.630772,64.095546,74.00454,54.733444,55.16972,55.763466,54.684041,54.436527,50.994543,61.602608
2008-06-01,66.344193,70.433493,65.763086,59.934835,70.881341,74.688042,78.741547,64.15606,74.249894,54.945973,55.258754,55.873088,54.760202,54.725643,51.419357,61.625667
2008-06-16,66.400661,70.581864,65.822394,60.072411,70.864922,74.922729,78.851908,64.221252,74.661179,54.757123,54.765803,54.789993,54.631787,54.725726,51.417257,61.630062
2008-07-01,66.655026,70.745627,65.946148,60.237876,70.947638,75.124846,78.971086,64.287758,74.989478,55.249919,55.471354,55.962458,55.048235,55.086169,51.822735,61.903996
2008-07-16,66.829611,70.835667,66.038,60.32824,71.040238,75.212727,79.063903,64.314374,75.096134,55.646586,56.222559,57.502493,55.311974,55.262485,51.849704,62.37647
2008-08-01,67.035797,70.995685,66.262562,60.543158,71.272411,75.30903,79.132848,64.91136,75.016725,55.972378,56.306517,56.930541,55.799718,55.738298,52.458732,62.592395
2008-08-16,67.219706,71.170403,66.522471,60.845757,71.489328,75.399811,79.263046,65.051005,75.051313,56.179701,56.256147,56.360748,56.069365,56.105547,52.463165,63.678707
2008-09-01,67.513961,71.455703,66.68248,60.970769,71.681814,75.806206,79.333965,67.197993,75.062892,56.495175,56.625849,57.094786,56.213872,56.387195,52.797847,63.857514
2008-09-16,67.655908,71.540231,66.77438,61.061007,71.77463,75.883169,79.404502,67.209536,75.170678,56.787727,57.141,58.171817,56.381847,56.541378,52.909918,64.095912
2008-10-01,67.985391,71.639475,66.873829,61.135599,71.897251,75.981783,79.55809,67.209536,75.257619,57.723865,57.446877,58.815058,56.479279,57.868455,54.873602,64.174628
2008-10-16,68.105062,71.765834,66.929973,61.205412,71.939832,76.176149,79.832054,67.209131,75.455091,57.825471,57.593178,58.397308,56.972655,57.942258,54.941138,64.261306
2008-11-01,68.747968,71.980978,67.222384,61.552076,72.177886,76.31492,79.964428,67.209076,75.653056,59.593891,58.946829,60.958129,57.579879,59.967405,57.842065,64.570432
2008-11-16,68.889915,72.077232,67.393909,61.782179,72.291793,76.337262,79.989572,67.208511,75.681692,59.856394,59.660019,62.289898,57.910541,59.949912,57.811919,64.577812
2008-12-01,69.202821,72.376899,67.740273,62.320412,72.45103,76.590034,80.04908,67.214762,76.203691,60.19982,60.492971,63.321373,58.619413,59.989186,57.847451,64.624742
2008-12-16,69.388284,72.504395,67.982266,62.709062,72.550158,76.605186,80.093564,67.214762,76.198196,60.538708,61.46223,64.827687,59.255797,59.936459,57.655627,64.846383
2009-01-01,69.491895,72.700689,68.347818,63.144504,72.845772,76.635367,80.176503,67.273577,76.168973,60.394963,60.994948,62.810587,59.744048,59.993696,57.264091,65.790357
2009-01-16,69.420404,72.816949,68.461265,63.258406,72.957939,76.753869,80.398618,67.45943,76.165623,59.828457,60.131221,60.138333,59.996053,59.612029,56.598664,65.966552
2009-02-01,69.539038,73.017526,68.707237,63.349224,73.351328,76.909253,80.613231,67.627508,76.260486,59.729421,59.681391,58.288849,60.409233,59.730878,56.664558,66.190795
2009-02-16,69.679949,73.177021,68.91658,63.433334,73.679558,77.019386,80.80028,67.640764,76.338293,59.819021,59.782854,57.727546,60.918665,59.81307,56.756398,66.254486
2009-03-01,69.89546,73.374195,69.159336,63.673867,73.922654,77.171199,80.96592,67.661626,76.527746,60.082083,60.506164,58.564983,61.570113,59.790198,56.713293,66.27142
2009-03-16,70.12444,73.573503,69.363794,63.910256,74.0949,77.364612,81.084025,67.691143,76.851823,60.387345,61.224216,60.063859,61.805701,59.838978,56.777014,66.291021
2009-04-01,70.224425,73.742738,69.629535,64.167215,74.367116,77.438889,81.085793,67.704659,77.014754,60.302827,62.534459,63.238017,61.96513,58.888371,55.311988,66.349994
2009-04-16,70.285555,73.826864,69.812569,64.330086,74.568186,77.426077,81.134544,67.722694,76.934268,60.301913,62.603473,63.288971,62.045117,58.844032,55.230668,66.378391
2009-05-01,70.04466,73.889956,70.0466,64.564732,74.79989,77.321993,81.202775,67.748944,76.624154,59.259147,62.840747,63.968624,62.009419,57.006872,52.460508,66.371538
2009-05-16,70.056575,73.973169,70.154468,64.660254,74.918833,77.380771,81.244037,67.811602,76.696438,59.082214,62.258121,62.371457,62.052905,57.081954,52.578408,66.362557
2009-06-01,70.150861,74.077624,70.318963,64.750861,75.15318,77.426151,81.311622,67.819061,76.73627,59.148182,62.442683,62.846236,62.058323,57.074245,52.565777,66.364518
2009-06-16,70.207847,74.158164,70.35132,64.767209,75.200696,77.553388,81.361351,67.841278,76.97359,59.1425,62.400382,63.394171,61.652594,57.091306,52.576539,66.394137
2009-07-01,70.348758,74.312521,70.45697,64.838457,75.338653,77.754632,81.432241,67.892573,77.349533,59.247046,62.659517,64.584025,61.337945,57.099805,52.583727,66.405281
2009-07-16,70.391757,74.377178,70.537966,64.896284,75.441334,77.803056,81.490025,67.915148,77.399163,59.233262,62.593342,64.583113,61.23172,57.118562,52.528197,66.570887
2009-08-01,70.469465,74.439077,70.6882,65.012653,75.623027,77.778437,81.531309,68.178378,77.200879,59.350426,62.275123,64.183416,60.964375,57.506036,52.863155,67.064703
2009-08-16,70.608304,74.479349,70.741217,65.009355,75.72982,77.806091,81.59966,68.391302,77.117744,59.748922,63.322998,67.098224,60.860146,57.501087,52.739352,67.294462
2009-09-01,70.886499,74.703906,70.922779,65.176005,75.92438,78.071653,81.681241,69.978823,77.02009,60.167418,64.433486,69.749942,61.018992,57.489667,52.685396,67.366974
2009-09-16,70.898933,74.803287,71.061746,65.395631,75.984729,78.131951,81.772093,69.980406,77.075384,59.949591,63.855473,68.887619,60.61734,57.495614,52.684454,67.386568
2009-10-01,71.144491,74.969399,71.213302,65.621869,76.063325,78.311556,81.837903,69.980406,77.426816,60.402435,63.109286,66.868744,60.65661,58.692826,54.474696,67.420608
2009-10-16,71.069891,75.020698,71.290024,65.703028,76.135211,78.33781,81.862846,69.980411,77.464353,59.996001,62.009093,64.249038,60.494662,58.717402,54.49219,67.459336
2009-11-01,71.443408,75.085324,71.377186,65.741523,76.268538,78.380151,81.892656,69.980411,77.534297,61.183278,61.735735,63.593032,60.457568,60.81115,57.647116,67.471355
2009-11-16,71.509201,75.12048,71.3971,65.738876,76.310005,78.430037,82.032354,69.980411,77.522314,61.329759,62.107158,64.182512,60.693885,60.817875,57.639729,67.505999
2009-12-01,71.691039,75.381146,71.550232,65.931016,76.42448,78.794565,82.144889,69.989852,78.250814,61.302545,61.818425,63.259822,60.796226,60.953074,57.84583,67.502077
2009-12-16,71.852154,75.523353,71.726915,66.259862,76.453487,78.902495,82.239593,69.989852,78.412214,61.510854,62.161148,63.454068,61.229649,61.077816,57.976187,67.61657
2010-01-01,72.389895,75.894529,72.219077,66.808942,76.887248,79.153931,82.517325,70.141122,78.676497,62.485362,63.085185,65.443195,61.495699,62.083203,58.61402,69.354692
2010-01-16,72.714197,76.143915,72.416435,67.050103,77.041008,79.453035,82.724518,70.307931,79.107306,63.004719,64.046489,67.823832,61.58076,62.327869,58.618899,70.074606
2010-02-01,72.846819,76.270213,72.579521,67.14888,77.264743,79.542866,82.873148,70.397047,79.143183,63.153267,63.657698,66.746327,61.616987,62.810027,59.03827,70.68403
2010-02-16,73.096522,76.396347,72.676743,67.266029,77.342076,79.696681,83.058319,70.423377,79.31741,63.728199,64.615063,68.842911,61.870636,63.1472,59.126406,71.515345
2010-03-01,73.430667,76.526244,72.761275,67.318664,77.456661,79.87031,83.126068,70.442456,79.645834,64.599088,66.457549,73.477225,61.989659,63.414325,59.460062,71.652872
2010-03-16,73.548784,76.676033,72.822802,67.312876,77.582482,80.105625,83.187594,70.470612,80.117366,64.632507,66.363012,73.573558,61.777773,63.527187,59.525795,71.859579
2010-04-01,73.322394,76.653565,72.929972,67.397541,77.710504,79.956679,83.199193,70.489158,79.758815,63.867831,65.747064,72.148883,61.661251,62.670517,58.065738,72.188839
2010-04-16,73.188736,76.713812,73.018877,67.458616,77.825519,79.988684,83.294463,70.504944,79.739751,63.223317,64.029153,67.53127,61.732971,62.692875,58.095935,72.195865
2010-05-01,72.795014,76.837081,73.151455,67.617426,77.931882,80.102328,83.393095,70.536152,79.898263,61.465305,62.903006,64.46264,61.805627,60.543317,54.813541,72.269189
2010-05-16,72.792423,76.887919,73.146351,67.587695,77.950504,80.207566,83.524037,70.577855,80.004208,61.321594,62.393554,63.540196,61.551641,60.626796,54.918553,72.310703
2010-06-01,72.760822,76.910773,73.123679,67.4762,78.013438,80.274773,83.618136,70.611313,80.059693,61.145301,61.701265,61.931514,61.425255,60.771013,54.965448,72.648112
2010-06-16,72.781544,77.025881,73.140011,67.438557,78.081568,80.485824,83.658551,70.646821,80.491855,60.915669,60.9362,60.846341,60.859005,60.873987,55.12341,72.643176
2010-07-01,72.8893,77.133638,73.114055,67.443769,78.025825,80.723668,83.726362,70.675151,80.96343,61.022168,61.071925,61.651519,60.582124,60.962287,55.219362,72.716961
2010-07-16,72.969598,77.123773,73.081608,67.451877,77.954609,80.735894,83.788442,70.736106,80.911115,61.34073,61.759436,63.32708,60.659611,61.051585,55.352098,72.72107
2010-08-01,73.084606,77.190904,73.212274,67.526264,78.13844,80.7407,83.856796,71.149014,80.696167,61.581452,62.014485,63.326249,61.071699,61.283296,55.650129,72.823361
2010-08-16,73.178374,77.215896,73.260972,67.480693,78.277454,80.742438,83.918517,71.471921,80.515988,61.857539,62.505536,63.613792,61.687021,61.425762,55.840579,72.87202
2010-09-01,73.473148,77.471397,73.391461,67.554535,78.461463,81.11889,83.98314,73.237502,80.616467,62.252655,63.254264,65.338003,61.83333,61.601102,56.084223,72.913641
2010-09-16,73.557073,77.494219,73.501126,67.58911,78.642543,81.056821,84.031692,73.237502,80.430663,62.497859,63.725178,66.635017,61.794435,61.706026,56.238698,72.921409
2010-10-01,73.91194,77.58627,73.714256,67.806011,78.850463,81.030253,84.084059,73.237502,80.322622,63.544178,64.333722,67.90378,61.995033,63.023701,58.218046,72.941152
2010-10-16,74.025912,77.67562,73.816398,67.94227,78.919031,81.106726,84.14101,73.237528,80.446135,63.722875,64.657737,68.633161,62.068684,63.112073,58.340326,72.96315
2010-11-01,74.530498,77.818885,73.99846,68.152283,79.072857,81.211489,84.187539,73.237528,80.643774,65.179919,65.18168,69.844353,62.168218,65.147868,61.395567,72.999248
2010-11-16,74.593183,77.811006,74.046252,68.32227,79.002755,81.149287,84.250391,73.236713,80.445083,65.427893,65.589544,70.89492,62.17936,65.296435,61.576791,73.084319
2010-12-01,74.737202,78.048499,74.207527,68.629723,79.022225,81.460169,84.316501,73.236713,81.096531,65.323963,65.307263,69.898994,62.337218,65.303309,61.560825,73.136349
2010-12-16,75.124707,78.253147,74.548055,69.31599,79.027662,81.531258,84.403699,73.243099,81.177894,66.191642,67.303723,74.550678,62.694014,65.469615,61.719274,73.3193
2011-01-01,75.255424,78.416268,74.878809,69.872507,79.164851,81.544429,84.503061,73.396301,81.063032,66.232878,66.512191,72.479682,62.719459,65.975065,62.150174,73.982919
2011-01-16,75.336559,78.599956,74.96294,70.019569,79.195026,81.817047,84.598096,73.536678,81.550638,66.026094,65.739199,70.783119,62.53614,66.084267,62.258544,74.093608
2011-02-01,75.491316,78.774998,75.237161,70.260464,79.497794,81.90334,84.68297,73.563381,81.656685,66.124826,65.684975,69.992077,62.952509,66.268121,62.473174,74.211116
2011-02-16,75.665605,78.873175,75.404071,70.576279,79.537038,81.940019,84.75872,73.573734,81.66312,66.510162,66.547371,72.044742,63.054917,66.386897,62.643657,74.218928
2011-03-01,75.702416,79.061274,75.604402,70.937541,79.599392,82.117099,84.834712,73.587198,81.989931,66.124895,65.115476,68.529019,62.953571,66.58573,62.951823,74.18328
2011-03-16,75.743735,79.057451,75.764558,71.161386,79.704937,81.966668,84.968588,73.60906,81.507169,66.29206,65.464777,69.176436,63.112562,66.651094,63.121892,74.024419
2011-04-01,75.675371,79.097886,75.905865,71.378041,79.781639,81.916898,85.034338,73.640694,81.318816,65.919837,67.08405,73.414995,63.059338,65.169166,60.92453,74.07735
2011-04-16,75.760262,79.140087,75.987846,71.544272,79.791389,81.923512,85.108145,73.660747,81.255291,66.123283,67.492843,74.235786,63.205102,65.257815,61.048416,74.090363
2011-05-01,75.192319,79.196316,76.084351,71.748057,79.795917,81.943708,85.181622,73.662901,81.228743,63.81518,65.673713,69.224363,63.424393,62.680662,57.165197,74.31484
2011-05-16,75.125458,79.323396,76.237341,71.90125,79.948722,82.047565,85.30248,73.684644,81.34123,63.207879,63.701841,64.078919,63.478944,62.835059,57.368046,74.365147
2011-06-01,75.08414,79.355358,76.251501,72.004078,79.886869,82.09543,85.378771,73.70887,81.368454,62.962946,62.790503,61.86436,63.399722,62.962032,57.511565,74.456374
2011-06-16,75.226125,79.471092,76.394976,72.177343,80.004793,82.186311,85.421473,73.746073,81.523157,63.176562,63.189566,62.902311,63.390836,63.07193,57.659526,74.484531
2011-07-01,75.463519,79.584594,76.416195,72.31903,79.922737,82.38227,85.456007,73.762075,81.933125,63.758069,64.470767,65.567202,63.788629,63.262454,57.871548,74.628541
2011-07-16,75.569445,79.598679,76.344647,72.31533,79.79303,82.472913,85.531179,73.807048,82.052997,64.12099,65.294915,67.000204,64.22413,63.367677,57.991277,74.702442
2011-08-01,75.634053,79.668658,76.377756,72.316609,79.853424,82.575825,85.554406,74.666806,81.999445,64.170684,65.217694,66.29155,64.550187,63.488051,58.132506,74.777867
2011-08-16,75.637058,79.705373,76.519367,72.350118,80.087696,82.518739,85.613004,74.876406,81.746201,64.078031,64.743324,64.771644,64.743473,63.608352,58.297993,74.801159
2011-09-01,75.797073,79.87846,76.671987,72.485925,80.254719,82.710047,85.684191,76.231653,81.694462,64.202128,64.804113,64.56092,64.977695,63.767553,58.52398,74.817024
2011-09-16,75.844402,79.919457,76.708509,72.554341,80.263895,82.755029,85.737122,76.305739,81.722562,64.268108,64.826851,64.542392,65.026798,63.857538,58.655704,74.817455
2011-10-01,76.309424,80.082251,76.925104,72.852717,80.410366,82.869648,85.81126,76.305737,81.912306,65.574611,65.012673,63.885684,65.750799,65.78682,61.477578,74.831594
2011-10-16,76.356752,80.129896,76.998918,73.022396,80.401991,82.893875,85.859762,76.309125,81.919128,65.619658,65.001436,63.341324,66.080068,65.863175,61.58576,74.839643
2011-11-01,77.094477,80.32961,77.169734,73.174938,80.588459,83.119338,85.92457,76.309094,82.371921,67.858471,65.653954,64.033198,66.707633,68.982914,66.140018,74.881432
2011-11-16,77.222189,80.39956,77.274371,73.415754,80.576347,83.158243,85.992157,76.305027,82.395937,68.147754,66.25331,65.242588,66.917526,69.098882,66.310029,74.881449
2011-12-01,77.612837,80.678214,77.571996,73.816653,80.785414,83.419813,86.043708,76.305363,82.944333,68.850208,67.778407,67.527667,67.957648,69.341621,66.652264,74.910634
2011-12-16,77.971933,80.864324,77.902306,74.224486,81.04924,83.476914,86.110966,76.308885,83.007997,69.689855,69.782189,70.608952,69.273787,69.530956,66.865874,75.047521
2012-01-01,78.219845,81.023321,78.292311,74.818525,81.264302,83.429302,86.197863,76.494264,82.756177,70.186249,70.723496,71.451787,70.278254,69.778542,67.053508,75.422726
2012-01-16,78.466254,81.243043,78.502046,75.115296,81.399408,83.657856,86.265705,76.779276,83.124728,70.504621,71.281272,71.917411,70.895045,69.962953,67.28101,75.514438
2012-02-01,78.520344,81.454542,78.852221,75.50183,81.718386,83.745274,86.365882,76.818625,83.214408,70.120848,70.088983,68.764494,70.954683,70.030527,67.474546,75.312296
2012-02-16,78.483533,81.50181,78.944253,75.611657,81.795156,83.752499,86.425249,76.820362,83.172134,69.850006,69.348662,67.015884,70.858154,70.021842,67.649519,74.910641
2012-03-01,78.521095,81.63497,79.056912,75.711719,81.918605,83.90393,86.508122,76.822427,83.436975,69.620211,68.691093,65.451484,70.779597,70.030889,67.781116,74.657432
2012-03-16,78.572931,81.719619,79.137204,75.806366,81.986584,83.992437,86.590767,76.822723,83.558467,69.580707,68.501378,65.300845,70.56487,70.075191,67.938593,74.459441
2012-04-01,78.245387,81.742474,79.275058,75.936775,82.130811,83.912464,86.676321,76.822723,83.291299,68.274806,67.877461,63.758686,70.527264,68.391089,65.460771,74.47826
2012-04-16,78.355821,81.858158,79.42744,76.154263,82.227368,83.995285,86.694334,76.849824,83.454913,68.370812,67.851485,63.957726,70.357561,68.554954,65.688237,74.505589
2012-05-01,77.9817,81.975383,79.530639,76.335822,82.263381,84.125,86.780224,76.93545,83.641155,66.627097,68.041513,64.298557,70.451324,65.735845,61.553131,74.510012
2012-05-16,78.125939,82.059772,79.650974,76.387577,82.442499,84.177213,86.879987,77.083735,83.616844,66.936126,68.580957,66.155317,70.149543,65.915939,61.745551,74.663248
2012-06-01,78.314502,82.143752,79.859158,76.676073,82.581818,84.150108,86.950733,77.114715,83.475705,67.415637,69.538304,69.134825,69.815596,66.128312,62.048528,74.681176
2012-06-16,78.512831,82.24553,79.899398,76.773175,82.573308,84.306859,87.007824,77.153739,83.76659,67.883698,70.661712,71.541768,70.119519,66.230289,62.188508,74.70156
2012-07-01,78.818589,82.414038,80.08389,77.044783,82.683103,84.461004,87.089869,77.177711,84.031669,68.573193,72.253168,72.266284,72.265143,66.415869,62.457237,74.708721
2012-07-16,78.889206,82.487229,80.181947,77.143063,82.780962,84.511929,87.162251,77.220118,84.064105,68.634913,72.136641,72.161307,72.141206,66.576867,62.688026,74.719949
2012-08-01,78.996634,82.61596,80.402966,77.200519,83.142183,84.55809,87.224474,77.864921,83.908903,68.682296,71.882525,70.89152,72.535732,66.792267,62.976256,74.778929
2012-08-16,79.184446,82.6553,80.492885,77.313925,83.21196,84.552192,87.28451,78.007065,83.792397,69.285492,73.361046,71.667244,74.463551,66.906529,63.156202,74.752336
2012-09-01,79.382024,82.75325,80.647912,77.487427,83.351137,84.599066,87.361871,79.718022,83.293534,69.759882,74.509271,72.351933,75.908162,67.004518,63.27038,74.815419
2012-09-16,79.496214,82.810604,80.775252,77.570955,83.516025,84.593822,87.461682,79.718022,83.183532,70.032286,75.887678,74.003732,77.11234,66.659895,62.691438,74.973116
2012-10-01,79.853807,82.949579,80.915484,77.726272,83.643316,84.731613,87.519204,79.718022,83.44266,70.999465,75.593212,72.98844,77.278186,68.328964,65.125632,75.000496
2012-10-16,79.827514,82.99137,80.971504,77.8965,83.601423,84.760662,87.581698,79.718022,83.447842,70.784027,74.701017,71.303618,76.891995,68.491155,65.346237,75.037259
2012-11-01,80.457059,83.139319,81.253073,78.159891,83.898555,84.789079,87.660621,79.718022,83.435445,72.755832,74.456329,70.375466,77.083771,71.695639,69.947117,75.245145
